book_id,book_title,genre_1,genre_2,pages,author_name,author_average_rating
60200,The 120 Days of Sodom and Other Writings,Fiction,Classics,799,Marquis de Sade,3.46
23161872,Wildlanders' Woman,Fantasy,Adult-Fiction,363,Jenycka Wolfe,3.6
1847329,Anything Goes,Nonfiction,Biography,256,John Barrowman,3.99
6734246,Snow Angel: A Novel of Bondage and Surrender,Adult-Fiction,Romance,121,Valentine Adams,4.31
11938752,A Lady Awakened,Romance,Romance,346,Cecilia Grant,3.75
18070166,Savage Forest,Romance,Romance,359,Jessica Leigh,3.9
8471815,You Don't Have to Say You Love Me,Romance,Womens-Fiction,560,Sarra Manning,3.8
15726780,????,Novels,Romance,279,???? ????????,4.13
39880775,Trapped In Paradise,Romance,See-top-shelves,75,Lizzy Grey,2.89
13565549,Queen Cinder,Fantasy,Fantasy,320,Roy A. Mauritsen,3.9
1430,???? ???? ?????,Fiction,Romance,288,Paulo Coelho,3.75
607497,His Secondhand Wife,Romance,Romance,304,Cheryl St. John,3.87
9917957,Drink Slay Love,Paranormal,Young-Adult,386,Sarah Beth Durst,3.8
9495160,Berrr's Vow,Romance,Science-Fiction,147,Laurann Dohner,4.15
40036270,Extremely England,Humor,See-top-shelves,160,Jams N. Roses,3.82
22703049,??? ???? ???????? .. ?? ??? ??????? ???????,Self-Help,Psychology,358,???? ????,3.9
20740634,Mortal Enchantment,Fantasy,Young-Adult,230,Stacey O'Neale,3.94
692935,Simple Jess,Romance,Romance,325,Pamela Morsi,3.78
8738232,Spoilt,Fiction,Mystery,334,Joanne Ellis,3.33
13151283,??? ????? ?? ??? ??,Novels,See-top-shelves,154,???? ????,3.58
987577,Morning Glory,Romance,Romance,480,LaVyrle Spencer,4.03
19294181,Stolen Flame,Erotica,Adult-Fiction,228,D.W. Marshall,4.1
10400407,?? ?????? ????? ?? ???????,Novels,Romance,182,???? ??????? ??????,3.49
19262320,???? ??? ???????,Fiction,Northern-Africa,434,??????? ?????,3.72
448078,His Wicked Ways,Romance,Historical,356,Samantha James,3.81
13416783,????? ??????,Novels,Social,345,??? ?????????,3.84
12962066,The Breakaway,Young-Adult,Romance,303,Michelle D. Argyle,3.58
13557166,Snow White Sorrow,Fantasy,Young-Adult,480,Cameron Jace,3.97
22555781,??????,Horror,Novels,366,??? ??????,3.86
20453433,????????? ??????,Horror,See-top-shelves,344,???? ???????,2.8
41831210,Pestilence,Romance,Fantasy,381,Laura Thalassa,4.1
11707729,Shasta Summer,Fantasy,Romance,239,T K Geering,3.72
22585423,????? ???????,Novels,See-top-shelves,114,???? ????????,3.38
354620,The Blazing World and Other Writings,Classics,Fiction,272,Margaret Cavendish,3.24
65210,El caballero de Olmedo,Classics,European-Literature,222,Lope de Vega,3.59
1012062,Sejanus,Plays,Classics,224,Ben Jonson,3.55
1424198,Cinna,Plays,Classics,118,Pierre Corneille,3.62
364549,A Letter Concerning Toleration,Philosophy,Politics,72,John Locke,3.8
163835,A Mad World My Masters,Plays,Humor,100,Thomas Middleton,3.54
838146,Britannicus,Classics,Cultural,224,Jean Racine,3.71
429239,The Witch of Edmonton,Plays,Drama,160,Thomas Dekker,3.45
293707,The Compleat Angler or the Contemplative Man's Recreation,Nonfiction,Classics,208,Izaak Walton,3.91
108490,The Conquest of New Spain,History,Nonfiction,416,Bernal Daz del Castillo,4.08
1503988,Religio Medici,Philosophy,Religion,312,Thomas Browne,4.11
277032,The New Atlantis,Philosophy,Classics,48,Francis Bacon,3.61
764003,The Country Wife,Plays,Drama,208,William Wycherley,3.37
2924317,Le Mdecin Malgr Lui,Classics,Plays,189,Molire,3.71
568901,The White Devil,Plays,Drama,128,John Webster,3.65
199264,The Temple: The Poetry of George Herbert,Poetry,Classics,212,George Herbert,4.14
69797,Los sueos,Poetry,Classics,652,Francisco de Quevedo,3.78
999513,Simplicissimus,Classics,European-Literature,434,Hans Jakob Christoffel von Grimmelshausen,3.72
191275,The Way of the World,Plays,Drama,124,William Congreve,3.39
63627,El burlador de Sevilla,European-Literature,Plays,200,Tirso de Molina,3.66
51190,Oroonoko ,Classics,Fiction,144,Aphra Behn,3.14
1042903,'Tis Pity She's a Whore,Plays,Classics,176,John  Ford,3.67
797329,Maxims,Philosophy,Classics,126,Franois de La Rochefoucauld,4.05
175626,The Narrow Road to the Deep North and Other Travel Sketches (Yuasa),Poetry,Cultural,167,Matsuo Bash?,4.15
354364,The Princesse de Clves,Classics,Cultural,288,Madame de La Fayette,3.42
134017,John Donne's Poetry,Poetry,Classics,464,John Donne,4.14
916114,La vida es sueo,Plays,Classics,207,Pedro Caldern de la Barca,3.91
31862,Discourse on Method and Meditations on First Philosophy,Philosophy,Nonfiction,103,Ren Descartes,3.71
449407,Penses,Philosophy,Classics,334,Blaise Pascal,3.97
1151331,Fables,Classics,Cultural,482,Jean de La Fontaine,4.03
14748,Good in Bed,Womens-Fiction,Fiction,376,Jennifer Weiner,3.69
32713781,Yankee Stranger,Historical,Fiction,306,Elswyth Thane,4.26
16182308,A Cold Legacy,Young-Adult,Historical,390,Megan Shepherd,3.77
23156540,All of the Above,Lgbt,Young-Adult,326,James Dawson,3.91
23718736,Cut Both Ways,Lgbt,Young-Adult,340,Carrie Mesrobian,3.48
15823583,Breakaway,Erotica,Adult-Fiction,448,Bianca Sommerland,3.96
13721335,Starstruck,Historical,Young-Adult,339,Rachel Shukert,3.5
11754793,Sisterhood of Dune,Science-Fiction,Fiction,496,Brian Herbert,3.69
11737656,The Troupe,Fantasy,Horror,500,Robert Jackson Bennett,4.12
9785202,Lust for Life,Fantasy,Paranormal,352,Jeri Smith-Ready,3.91
12670968,Shadow Sight,Fantasy,Fantasy,240,E.J. Stevens,3.8
11929939,A Sliver of Shadow,Fantasy,Fantasy,384,Allison Pang,3.77
12109372,Range of Ghosts,Fantasy,Fiction,334,Elizabeth Bear,3.79
18939591,Discovering Sophie,Romance,Contemporary,369,Cindy Roland Anderson,4.16
31552020,Hat Trick,Sports-and-Games,Romance,196,Kristen Hope Mazzola,4.09
17696195,Tempting Cameron,Romance,Romance,203,Karen  Erickson,3.76
26811887,Conflict of Interest,Romance,Romance,160,Allyson Lindt,3.94
11729275,Intruder,Science-Fiction,Fiction,374,C.J. Cherryh,3.98
15803760,Bungalow Nights,Romance,Romance,384,Christie Ridgway,3.83
17884619,Act Like You Love Me,Romance,Contemporary,242,Cindi Madsen,3.84
11455923,Cross-Checked,Romance,Sports-and-Games,123,Lily Harlem,3.81
17133945,The Newcomer,Romance,Romance,360,Robyn Carr,4.12
12354765,Exogene,Science-Fiction,Fiction,347,T.C. McCarthy,3.72
21570816,A Very Merry Hockey Holiday,Sports-and-Games,Romance,89,Toni Aleo,4.14
11475567,The Minority Council,Fantasy,Fantasy,414,Kate Griffin,3.97
18112803,Breakaway,Sports-and-Games,New-Adult,163,Lindsay Paige,3.87
11225502,Expedition to the Mountains of the Moon,Science-Fiction,Science-Fiction,399,Mark Hodder,3.8
29909088,On the Brink,Romance,Sports-and-Games,97,Kate Willoughby,3.88
12260585,Seawitch,Fantasy,Fantasy,338,Kat Richardson,3.76
17342247,Chances Are,Romance,Suspense,200,Christy Reece,4.19
17241482,Luck of the Draw,Romance,Romance,149,Kelley Vitollo,3.75
10844210,Kingdoms of Dust,Fantasy,Fiction,416,Amanda Downum,3.81
17406217,The Enforcer,Sports-and-Games,Romance,320,Nikki Worrell,3.94
32967547,Stay,Romance,Sports-and-Games,294,Sarina Bowen,4.11
15981673,Reflection Point,Romance,Romance,368,Emily March,4.14
15808699,Hip Check,Romance,Sports-and-Games,340,Deirdre Martin,3.8
17171910,Summer in Napa,Romance,Contemporary,317,Marina Adair,4.04
12074904,Arctic Rising,Science-Fiction,Fiction,299,Tobias S. Buckell,3.81
13022844,Triggers,Science-Fiction,Fiction,342,Robert J. Sawyer,3.89
18071032,Tempted in the Tropics,Romance,Romance,192,Tracy March,3.77
8752907,Shadow's Master,Fantasy,Fantasy,390,Jon Sprunk,3.65
17164187,Lights Cowboy Action,Romance,Romance,192,Lesley Ann McDaniel,4.21
35524113,Double Major,Sports-and-Games,Sports,96,Catherine Gayle,4.06
17698384,Lover Undercover,Romance,Romance,167,Samanthe Beck,3.95
31308527,Loving Lydia,Romance,Romance,289,Diane  Saxon,4.1
11834447,The Serpent Sea,Fantasy,Fiction,340,Martha Wells,4.17
16172634,Faking It,New-Adult,Romance,325,Cora Carmack,3.85
12269981,A Rising Thunder,Science-Fiction,Space,458,David Weber,4.13
11500077,Evil Dark,Fantasy,Fantasy,396,Justin Gustainis,3.66
9424053,Blue Remembered Earth,Science-Fiction,Fiction,512,Alastair Reynolds,4.01
24683240,Delayed Penalty,Sports-and-Games,Romance,266,Sophia Henry,3.72
36468699,Bound,Romance,Sports-and-Games,296,Brenda Rothert,4.03
11540658,Magic Without Mercy,Fantasy,Fantasy,344,Devon Monk,3.96
18053884,The Bargain,Romance,Romance,184,Christine S. Feldman,3.92
17857511,Kissing the Maid of Honor,Romance,Contemporary,230,Robin Bielman,3.89
11830394,2312,Science-Fiction,Fiction,561,Kim Stanley Robinson,3.79
23491885,Love at First Snow: Seattle Sockeyes Hockey,Sports-and-Games,Romance,45,Jami Davenport,4.04
21896076,Play On,Contemporary,Young-Adult,258,Michelle   Smith,3.75
23524515,Spotlight on Sunny,Fiction,See-top-shelves,208,Keris Stainton,3.73
15151574,A Shot of Sultry,Romance,Romance,314,Macy Beckett,3.87
12084655,Chasing Magic,Fantasy,Fantasy,376,Stacia Kane,3.94
23899848,Hostage,Young-Adult,Fantasy,321,Rachel Manija Brown,3.85
22747804,Read Between the Lines,Young-Adult,Realistic-Fiction,336,Jo Knowles,3.93
25235185,To Even Have Dreams,Science-Fiction,Romance,52,C.E. Kilgore,3.92
16512115,Wildly,Romance,Romance,212,Debra Kayn,4.02
25344650,Coins in the Coffee Cup,Lgbt,Young-Adult,288,Ambriehl Khalil,3.95
13544212,Taking Charge,Romance,Romance,384,Mandy Baggot,3.99
24548539,The Dream Catcher,Young-Adult,Fantasy,300,Anya Monroe,4.06
13418968,Home Ice,Sports-and-Games,Romance,256,Rachelle Vaughn,3.71
11843017,Blood and Bullets,Fantasy,Fantasy,294,James R. Tuck,3.8
25516651,Summer Confessions,Lgbt,Young-Adult,220,Lynn Vroman,4.18
17790357,Accidents Make the Heart Grow Fonder,Romance,Romance,333,Tara Mills,3.73
16164536,Playing the Part,Romance,Romance,179,Darcy Daniel,3.99
12970162,The Traitor Queen,Fantasy,Fantasy,592,Trudi Canavan,4.02
20735983,A Veil of Glass and Rain,Romance,Realistic-Fiction,274,Petra F. Bagnardi,3.4
9622286,A Waltz for Matilda,Historical,Young-Adult,479,Jackie French,4
13605647,One Man Advantage,Sports-and-Games,Romance,155,Kelly Jamieson,3.87
12160890,Glamour in Glass,Fantasy,Historical,331,Mary Robinette Kowal,3.94
10793701,The Bride Wore Black Leather,Fantasy,Fantasy,310,Simon R. Green,3.95
15727345,Sex and the Single Fireman,Romance,Contemporary,384,Jennifer Bernard,4.09
17254529,Delayed Penalty,New-Adult,Sports-and-Games,316,Shey Stahl,4.07
24763335,Lioness of Kell,Fantasy,See-top-shelves,440,Paul E. Horsman,3.95
9514173,The Inexplicables,Science-Fiction,Fantasy,366,Cherie Priest,3.72
17338006,On the Fly,Sports-and-Games,Romance,260,Katie Kenyhercz,4.08
17374927,Just What I Need,Romance,Contemporary,120,Erin Nicholas,4.14
20912424,The War that Saved My Life,Historical,Childrens,316,Kimberly Brubaker Bradley,4.4
23450710,Persuasion,Young-Adult,Fantasy,442,Martina Boone,3.94
12305703,Blue-Blooded Vamp,Fantasy,Paranormal,352,Jaye Wells,3.88
23346358,The Accident Season,Young-Adult,Fantasy,282,Mora Fowley-Doyle,3.62
12074927,The Fractal Prince,Science-Fiction,Fiction,320,Hannu Rajaniemi,3.91
61904,Paladin of Souls,Fantasy,Fiction,470,Lois McMaster Bujold,4.17
23281749,Stonewall: Breaking Out in the Fight for Gay Rights,Nonfiction,History,128,Ann Bausum,3.9
11774295,The Shadowed Sun,Fantasy,Fiction,492,N.K. Jemisin,4.17
12835220,Cold Steel,Fantasy,Science-Fiction,614,Kate Elliott,3.83
23129944,Rad American Women A-Z: Rebels Trailblazers and Visionaries who Shaped Our History . . . and Our Future!,Nonfiction,Feminism,64,Kate Schatz,4.34
25191115,A Negotiated Marriage,Romance,Contemporary,182,Noelle  Adams,3.8
16061283,Offside,Romance,Sports-and-Games,222,Juliana Stone,3.98
12766833,Even White Trash Zombies Get the Blues,Horror,Fantasy,312,Diana Rowland,3.97
20816749,Kidnapped Hearts,Romance,Romance,254,Cait Jarrod,4.28
20734346,Dancing with Detective Danger,Romance,See-top-shelves,196,Lynn Crandall,3.94
42772928,Take One With You,Thriller,Mystery,213,Oak Anderson,3.69
21973246,The Girl From Hanoi,Historical,See-top-shelves,284,Tom   Myers,3.77
23870836,Infinite in Between,Young-Adult,Contemporary,480,Carolyn Mackler,3.66
17570093,Flying in Shadows,Romance,Suspense,278,R.T. Wolfe,4.17
14897790,Er ist wieder da,Fiction,Humor,400,Timur Vermes,3.44
18244970,Suicide Notes from Beautiful Girls,Young-Adult,Mystery,320,Lynn Weingarten,3.55
24890845,What Remains,Young-Adult,Contemporary,288,Helene Dunbar,3.98
6537,From Potter's Field: Scarpetta 6,Mystery,Fiction,416,Patricia Cornwell,3.88
17164915,Winter Storms,Novella,See-top-shelves,154,Lucy Oliver,3.72
24953051,The Rules of Ever After,Fantasy,Lgbt,256,Killian B. Brewer,3.79
11053874,Raven Cursed,Fantasy,Fantasy,353,Faith Hunter,4.14
25409437,The Packing House,Young-Adult,Young-Adult,286,G. Donald Cribbs MA,4.44
12899734,The Iron Wyrm Affair,Science-Fiction,Fantasy,323,Lilith Saintcrow,3.91
23453083,Trust Me I'm Trouble,Young-Adult,Mystery,368,Mary Elizabeth Summer,3.69
15803239,When Summer Comes,Romance,Romance,400,Brenda Novak,4.06
13281368,The Twelve,Horror,Fiction,568,Justin Cronin,4.05
18406625,Fifty Yards and Holding,Romance,Lgbt,192,David-Matthew Barnes,3.58
11402002,Discount Armageddon,Fantasy,Fantasy,352,Seanan McGuire,4.03
12759057,The King's Blood,Fantasy,Fantasy,501,Daniel Abraham,4.13
15822195,Two of a Kind,Romance,Romance,384,Susan Mallery,3.99
24727102,Lizard Radio,Young-Adult,Lgbt,288,Pat Schmatz,3.79
17244482,A Little Bit Cupid,Romance,Novella,84,Jennifer Shirk,3.73
22749754,You and Me and Him,Young-Adult,Lgbt,288,Kris Dinnison,3.37
386618,The Vig,Mystery,Fiction,371,John Lescroart,3.9
23281788,Skyscraping,Young-Adult,Contemporary,352,Cordelia Jensen,4.13
16122643,Eyes Wide Open,Romance,Adult-Fiction,353,Raine Miller,4.08
23602375,The Dark Light,Lgbt,Young-Adult,256,Julia Bell,3.41
24886016,Lumberjanes Vol. 2:  Friendship to the Max,Sequential-Art,Sequential-Art,126,Noelle Stevenson,4.1
8432181,In the Belly of Jonah,Mystery,Fiction,252,Sandra Brannan,3.99
16069019,The Rise and Fall of a Theater Geek,Young-Adult,Lgbt,288,Seth Rudetsky,3.68
29908754,The Zombie Room,Thriller,Mystery,248,R.D. Ronald,3.57
15724943,Escaping the Arroyo,Crime,Nonfiction,248,Joyce Nance,3.77
25867055,Dagger,Lgbt,Fantasy,254,Steven dos Santos,3.96
11806716,Blackout,Horror,Horror,512,Mira Grant,3.94
24202895,Sound,Science-Fiction,Young-Adult,496,Alexandra Duncan,3.74
12710035,Hot Ticket,Romance,Adult-Fiction,365,Olivia Cunning,4.08
17831753,A History of Glitter and Blood,Fantasy,Young-Adult,280,Hannah Moskowitz,3.78
23454354,Love Hurts,Short-Stories,Young-Adult,560,Malorie Blackman,4.09
24552096,Mangled Hearts,Romance,New-Adult,230,Felicia Tatum,4
680170,The Trouble With Valentine's Day,Romance,Romance,368,Rachel Gibson,3.89
22456930,Promposal,Romance,Young-Adult,224,Rhonda Helms,3.56
21525970,Willful Machines,Young-Adult,Lgbt,370,Tim Floreen,3.83
24727094,Honor Girl: A Graphic Memoir,Sequential-Art,Young-Adult,267,Maggie Thrash,3.71
33869103,All Over the Place,Womens-Fiction,Romance,250,Serena   Clarke,3.56
482889,Sleepyhead,Mystery,Mystery,432,Mark Billingham,3.93
17611123,Love Lies and British Spies,Romance,Romance,92,Selena Laurence,4.05
13529900,A Game of Proof,Mystery,Thriller,458,Tim Vicary,3.7
23149128,Extraordinary Means,Young-Adult,Contemporary,336,Robyn Schneider,3.81
442785,Let's Hear It for the Deaf Man,Mystery,Mystery,272,Ed McBain,3.8
22665364,The Bergamese Sect,Thriller,Fiction,416,Alastair  Gunn,3.81
11038479,The Whisperer,Thriller,Mystery,432,Donato Carrisi,4.06
2212540,Scream for Me,Romance,Romance,436,Karen      Rose,4.23
22813444,About a Girl,Lgbt,Young-Adult,256,Sarah McCarry,3.69
15803757,The Best Man,Romance,Romance,426,Kristan Higgins,3.99
703353,Dead Simple,Mystery,Mystery,336,Peter James,4.04
22750181,Honey Girl,Lgbt,Young-Adult,288,Lisa  Freeman,3.25
456724,River of Darkness,Mystery,Historical,480,Rennie Airth,3.94
17558767,The Way You Look Tonight,Romance,Romance,194,Bella Andre,4.07
19370974,Wonders of the Invisible World,Lgbt,Young-Adult,352,Christopher Barzak,3.83
6977769,61 Hours,Thriller,Fiction,13,Lee Child,4.07
19405297,We Are All Made of Molecules,Young-Adult,Contemporary,256,Susin Nielsen,3.91
46438,The Last Templar,Fiction,Thriller,523,Raymond Khoury,3.65
126507,Lost Light,Mystery,Fiction,416,Michael Connelly,4.13
10494181,Bushfire,Mystery,Thriller,358,Paul Anthony,4.41
17234664,Sorceress,Fantasy,Young-Adult,352,Claudia Gray,3.85
13539044,The Silver Linings Playbook,Fiction,Contemporary,289,Matthew Quick,3.94
40010527,Term Limits,Fiction,Thriller,245,Steve    Powell,4.63
19364719,Slasher Girls & Monster Boys,Horror,Fantasy,400,April Genevieve Tucholke,3.55
16243,Case Histories,Mystery,Fiction,389,Kate Atkinson,3.81
15823425,Into the Void,Media-Tie-In,Science-Fiction,263,Tim Lebbon,3.94
1225261,No Time for Goodbye,Mystery,Thriller,338,Linwood Barclay,3.94
13515354,Seizing It,Romance,Romance,202,Chris T. Kat,3.61
17027870,The Midnight Dress,Young-Adult,Mystery,288,Karen Foxlee,3.81
18138621,The Telling,Romance,War,163,Eden Winters,3.87
15721624,Orleans,Young-Adult,Science-Fiction,324,Sherri L. Smith,3.81
13554459,Play It Again Charlie,Romance,Romance,370,R. Cooper,3.83
9852529,Yellowcake,Short-Stories,Fantasy,245,Margo Lanagan,3.72
16065521,Wild Awake,Young-Adult,Contemporary,389,Hilary T. Smith,3.67
41948511,Slide,Romance,Romance,274,Garrett Leigh,4.03
16002028,Primates: The Fearless Science of Jane Goodall Dian Fossey and Birut Galdikas,Sequential-Art,Nonfiction,144,Jim Ottaviani,3.81
17316589,The Kingdom of Little Wounds,Fantasy,Historical,563,Susann Cokal,3.29
7614267,Left of Centre,Romance,Contemporary,47,Zathyn Priest,3.88
16211502,When One Door Opens,Romance,Contemporary,210,J.D. Ruskin,3.86
17061489,The Waking Dark,Horror,Young-Adult,465,Robin Wasserman,4
14930046,Pieces,Young-Adult,Realistic-Fiction,176,Chris Lynch,3.45
16128152,Widdershins,Romance,Historical,236,Jordan L. Hawk,4.21
13642663,Navigating Early,Historical,Young-Adult,320,Clare Vanderpool,4.04
12015786,18% Gray,Romance,Science-Fiction,280,Anne Tenino,3.74
7380991,Wheels,Romance,Disability,30,Vic Winter,3.49
17262309,The Golden Day,Young-Adult,Historical,160,Ursula Dubosarsky,3.68
13414151,Permanently Legless,Romance,Contemporary,21,J.L. Merrow,3.75
18079898,The Secret Side of Empty,Young-Adult,Contemporary,336,Maria E. Andreu,3.91
15717298,The Milk of Birds,Young-Adult,Cultural,384,Sylvia Whitman,4.01
13160329,My Book of Life by Angel,Young-Adult,Poetry,256,Martine Leavitt,3.87
2734973,The Sound of Your Voice,Romance,Disability,145,David  Sullivan,3.69
3600707,Power Play,Romance,Sports-and-Games,382,J.M. Snyder,3.53
15703332,A Corner of White,Fantasy,Young-Adult,400,Jaclyn Moriarty,3.87
15797695,Scowler,Horror,Young-Adult,304,Daniel Kraus,3.7
18103276,The Truth About Riley,Romance,Romance,318,Henrietta Clarke,3.81
18139107,Designs of Desire,Romance,Contemporary,200,Tempeste O'Riley,3.82
13369227,Pretty Shade of Grey,Romance,Disability,380,A.D. Truax,4.01
13555073,The Screaming Staircase,Fantasy,Young-Adult,440,Jonathan Stroud,4.14
18656002,Rapture Practice,Autobiography,Nonfiction,400,Aaron Hartzler,4.05
13512536,Sounds of Love,Romance,Disability,220,Susan Laine,3.41
14999813,The Whole Stupid Way We Are,Young-Adult,Fiction,368,N. Griffin,3.5
11150550,Paper Planes,Romance,Contemporary,274,M. Jules Aedin,3.78
13450049,Handle with Care,Romance,Romance,149,Josephine Myles,3.72
4826781,An Unnatural Worth,Romance,Paranormal,133,Mya Lairis,3.67
7871930,The Gentleman and the Rogue,Romance,Historical,308,Bonnie Dee,3.71
7153488,Cutting Cords,Romance,Erotica,252,Mickie B. Ashling,3.76
15798660,Yaqui Delgado Wants to Kick Your Ass,Young-Adult,Realistic-Fiction,272,Meg Medina,3.93
